451 2403.831400 4.752E-87 2.678E-10.00390.00427892.30000.670.000226              3              1                    O 24q     352220 1 1 2 3 2 2    45.0   49.0
451 2404.722600 2.968E-83 1.666E-06.00080.00127891.40880.690.000041              3              3                    S 20q     352220 1 1 2 3 2 2    45.0   41.0
451 2412.138600 1.999E-87 2.748E-08.00130.00129273.58570.650.000166              2              1                    Q 25q     352220 1 1 2 3 2 2   153.0  153.0
451 2412.138660 2.693E-86 3.706E-07.00110.00129273.5857-.040.000018              2              1                    Q 25m     582220 3 3 2 3 2 2   153.0  153.0
451 2415.185391 7.046E-81 7.453E-08.00140.00125869.5096-.170.000020              8              7                    Q  6m     582220 3 3 2 3 2 2    13.0   13.0
451 2415.185400 5.285E-81 5.587E-08.00130.00125869.50960.640.000149              8              7                    Q  6q     352220 1 1 2 3 2 2    13.0   13.0
451 2420.327000 6.981E-85 4.358E-08.00130.00127891.40880.640.000168              4              3                    Q 20q     352220 1 1 2 3 2 2    41.0   41.0
451 2420.327153 7.069E-84 4.417E-07.00110.00127891.4088-.070.000018              4              3                    Q 20m     582220 3 3 2 3 2 2    41.0   41.0
451 2435.839200 7.299E-88 1.069E-08.00400.00429205.04440.670.000267              6              4                    O 19q     352220 1 1 2 3 2 2   105.0  117.0
451 2441.411900 4.811E-82 5.538E-08.00130.00126521.35700.640.000167              6              5                    Q 14q     352220 1 1 2 3 2 2    29.0   29.0
451 2441.411966 2.670E-81 3.076E-07.00120.00126521.3570-.100.000019              6              5                    Q 14m     582220 3 3 2 3 2 2    29.0   29.0
451 2444.158000 3.368E-88 1.718E-08.00130.00129553.43320.650.000165              1              0                    Q 27q     352220 1 1 2 3 2 2   165.0  165.0
451 2444.158440 4.448E-87 2.271E-07.00120.00129553.4332-.020.000018              1              0                    Q 27m     582220 3 3 2 3 2 2   165.0  165.0
451 2445.095200 1.534E-82 5.221E-08.00140.00127008.44840.630.000175              5              4                    Q 17q     352220 1 1 2 3 2 2   105.0  105.0
451 2445.095296 1.145E-81 3.899E-07.00100.00127008.4484-.100.000019              5              4                    Q 17m     582220 3 3 2 3 2 2   105.0  105.0
451 2450.562300 4.767E-64 1.589E-06.00080.00118950.12220.700.000039              2              2                    S 15q     352220 1 1 2 3 2 2   105.0   93.0
451 2451.609585 1.068E-79 5.417E-08.00140.00125430.0601-.160.000019              8              7                    Q  5m     582220 3 3 2 3 2 2    33.0   33.0
451 2451.609600 1.255E-79 6.362E-08.00130.00125430.06010.620.000149              8              7                    Q  5q     352220 1 1 2 3 2 2    33.0   33.0
451 2458.441200 5.195E-52 1.370E-06.00080.00113191.15250.700.000030              1              1                    S 13q     352220 1 1 2 3 2 2    93.0   81.0
451 2465.671800 1.871E-80 6.303E-08.00130.00125724.35880.640.000161              7              6                    Q 10q     352220 1 1 2 3 2 2    21.0   21.0
451 2465.671858 5.408E-80 1.823E-07.00130.00125724.3588-.120.000020              7              6                    Q 10m     582220 3 3 2 3 2 2    21.0   21.0
451 2466.671600 1.011E-40 1.604E-07.00110.001 7187.52560.680.000102              2              1                    O  7q     352220 1 1 2 3 2 2    33.0   45.0
451 2473.087400 1.014E-84 4.319E-08.00130.00127823.04400.650.000167              3              2                    Q 22q     352220 1 1 2 3 2 2    45.0   45.0
451 2473.087466 9.955E-84 4.244E-07.00110.00127823.0440-.060.000018              3              2                    Q 22m     582220 3 3 2 3 2 2    45.0   45.0
451 2482.041972 1.181E-79 3.662E-08.00190.00225056.4070-.160.000018              8              7                    Q  4m     582220 3 3 2 3 2 2     9.0    9.0
451 2482.042000 2.298E-79 7.120E-08.00180.00225056.40700.630.000143              8              7                    Q  4q     352220 1 1 2 3 2 2     9.0    9.0
451 2486.093900 4.153E-88 2.393E-08.00400.00429453.54360.670.000248              7              5                    O 17q     352220 1 1 2 3 2 2    93.0  105.0
451 2488.651900 6.264E-84 1.958E-08.00090.00126831.09060.370.000155              9              8                    S  0q     352220 1 1 2 3 2 2     5.0    1.0
451 2488.691800 3.059E-86 1.448E-09.00400.00427823.04400.670.000238              4              2                    O 22q     352220 1 1 2 3 2 2    41.0   45.0
451 2497.129200 3.525E-85 1.423E-11.00390.00426621.84590.680.000214              2              0                    O 25q     352220 1 1 2 3 2 2   141.0  153.0
451 2499.891000 5.101E-67 1.813E-06.00080.00120161.71090.700.000035              2              2                    S 16q     352220 1 1 2 3 2 2    37.0   33.0
451 2502.410700 3.073E-42 1.265E-06.00090.001 8298.60140.690.000049              0              0                    S 12q     352220 1 1 2 3 2 2    29.0   25.0
451 2502.960200 1.344E-90 2.280E-06.00080.00131685.72430.690.000041              2              2                    S 25q     352220 1 1 2 3 2 2   165.0  153.0
451 2506.448687 7.180E-79 2.220E-08.00220.00224752.4634-.120.000016              8              7                    Q  3m     582220 3 3 2 3 2 2    21.0   21.0
451 2506.448700 2.557E-78 7.902E-08.00210.00224752.46340.590.000128              8              7                    Q  3q     352220 1 1 2 3 2 2    21.0   21.0
451 2513.686000 8.298E-82 5.735E-08.00130.00126691.35840.640.000168              4              3                    Q 19q     352220 1 1 2 3 2 2   117.0  117.0
451 2513.686099 5.989E-81 4.143E-07.00110.00126691.3584-.070.000018              4              3                    Q 19m     582220 3 3 2 3 2 2   117.0  117.0
451 2515.524600 1.470E-79 6.958E-08.00130.00125590.11180.640.000167              6              5                    Q 13q     352220 1 1 2 3 2 2    81.0   81.0
451 2515.524645 5.804E-79 2.749E-07.00120.00125590.1118-.100.000019              6              5                    Q 13m     582220 3 3 2 3 2 2    81.0   81.0
451 2515.725800 6.458E-85 3.660E-08.00130.00127892.30000.650.000164              2              1                    Q 24q     352220 1 1 2 3 2 2    49.0   49.0
451 2515.725862 6.243E-84 3.542E-07.00110.00127892.3000-.040.000018              2              1                    Q 24m     582220 3 3 2 3 2 2    49.0   49.0
451 2517.686800 1.343E-47 2.506E-07.00120.00110261.12850.680.000106              3              2                    O  6q     352220 1 1 2 3 2 2     9.0   13.0
